1562182578,nan,-1,20000,0,0
1562182581,140.602113,0,19999,0,1
1562182584,14.697313,1,19998,0,2
1562182591,10.480729,20000,19998,0,3
1562182596,10.480729,20000,19998,0,4
1562182600,10.480729,20000,19998,0,5
1562182604,6.804487,20003,19998,0,6
